Temperature (°C),Relative Humidity,UVB Radiation (W/m²),UV Index,UVA Radiation (W/m²),Specific Humidity (g/kg),Relative Humidity (%),Precipitation (mm),Wind Speed (10m) (m/s),"Is Holiday (1=Open, 0=Closed)",Year,Month,Day,Hour,"Weekday (0=Sun, 6=Sat)",Inflation Rate (%),Electric Load (MW)
0.5625,0.79,0.91,5,30.66,19.35,0.549813665,0.41,0.442038217,1,2010,3,13,11,5,1.62,56030
0.6875,0.84,1.12,5.52,31.51,19.04,0.456645963,0.46,0.439490446,1,2010,3,13,12,5,1.62,53150
0.6875,0.88,1.38,7.33,36.47,18.8,0.400745342,0.56,0.424203822,1,2010,3,13,13,5,1.62,50675
0.5,0.92,1.59,8.62,40.66,18.62,0.372670807,0.65,0.415286624,1,2010,3,13,14,5,1.62,50707
0.625,0.96,1.51,7.73,40.42,18.55,0.366459627,0.56,0.422929936,1,2010,3,13,15,5,1.62,51239
0.6875,0.963333333,1.02,5.23,29.7,18.49,0.382111801,0.53,0.438216561,1,2010,3,13,16,5,1.62,49859
0.5,0.966666667,0.66,3.48,24.38,18.62,0.439503106,0.3,0.439490446,1,2010,3,13,17,5,1.62,49449
0.5625,0.97,0.23,1.12,12.75,19.04,0.546583851,0.2,0.411464968,1,2010,3,13,18,5,1.62,52127
0.5,0.96,0.02,0.12,4.2,19.53,0.689440994,0.14,0.352866242,1,2010,3,13,19,5,1.62,53915
0.5,0.95,0,0,0,19.53,0.79826087,0.11,0.327388535,1,2010,3,13,20,5,1.62,50923
0.4375,0.94,0,0,0,19.47,0.826086957,0.1,0.332484076,1,2010,3,13,21,5,1.62,40140
0.375,0.95,0,0,0,19.47,0.844720497,0.11,0.335031847,1,2010,3,13,22,5,1.62,36373
0.375,0.96,0,0,0,19.41,0.855652174,0.14,0.335031847,1,2010,3,13,23,5,1.62,33644
0.375,0.97,0,0,0,19.41,0.865093168,0.18,0.340127389,0,2010,3,14,0,6,1.62,32185
0.3125,0.966666667,0,0,0,19.41,0.877515528,0.23,0.351592357,0,2010,3,14,1,6,1.62,30848
0.3125,0.963333333,0,0,0,19.35,0.889937888,0.26,0.361783439,0,2010,3,14,2,6,1.62,30036
0.3125,0.96,0,0,0,19.29,0.894409938,0.28,0.369426752,0,2010,3,14,3,6,1.62,28808
0.3125,0.956666667,0,0,0,19.23,0.892919255,0.3,0.379617834,0,2010,3,14,4,6,1.62,28035
0.25,0.953333333,0,0,0,19.1,0.888198758,0.3,0.373248408,0,2010,3,14,5,6,1.62,28817
0.25,0.95,0,0,0,18.98,0.886708075,0.29,0.350318471,0,2010,3,14,6,6,1.62,29757
0.3125,0.863333333,0,0,0,18.86,0.881987578,0.27,0.336305732,0,2010,3,14,7,6,1.62,29820
0.3125,0.776666667,0.01,0.02,1.52,19.29,0.850931677,0.26,0.331210191,0,2010,3,14,8,6,1.62,34284
0.3125,0.69,0.12,0.6,11.31,19.84,0.762484472,0.11,0.382165605,0,2010,3,14,9,6,1.62,44649
0.4375,0.743333333,0.56,2.8,27.11,19.59,0.625838509,0.13,0.414012739,0,2010,3,14,10,6,1.62,47562
0.5625,0.796666667,1.14,5.95,39.56,19.41,0.50484472,0.17,0.408917197,0,2010,3,14,11,6,1.62,48106
0.6875,0.85,1.71,8.88,49.09,19.29,0.428571429,0.27,0.397452229,0,2010,3,14,12,6,1.62,47357
0.75,0.856666667,1.95,10.67,51.61,19.29,0.385093168,0.33,0.387261146,0,2010,3,14,13,6,1.62,47185
0.8125,0.863333333,1.79,9.88,47.03,19.23,0.34484472,0.36,0.375796178,0,2010,3,14,14,6,1.62,46865
0.625,0.87,1.41,7.35,38.38,19.17,0.31378882,0.38,0.368152866,0,2010,3,14,15,6,1.62,46563
0.625,0.9,0.52,2.67,16.02,19.04,0.30757764,0.36,0.366878981,0,2010,3,14,16,6,1.62,45802
0.375,0.93,0.49,2.6,18.4,19.04,0.340124224,0.25,0.378343949,0,2010,3,14,17,6,1.62,46492
0.5625,0.96,0.2,0.98,11.09,19.29,0.425590062,0.15,0.382165605,0,2010,3,14,18,6,1.62,49443
0.5625,0.963333333,0.02,0.1,3.54,19.71,0.572919255,0.11,0.346496815,0,2010,3,14,19,6,1.62,51210
0.5,0.966666667,0,0,0,19.84,0.736149068,0.11,0.32866242,0,2010,3,14,20,6,1.62,47994
0.4375,0.97,0,0,0,19.78,0.776397516,0.12,0.357961783,0,2010,3,14,21,6,1.62,37689
0.4375,0.966666667,0,0,0,19.65,0.807453416,0.12,0.373248408,0,2010,3,14,22,6,1.62,34560
0.4375,0.963333333,0,0,0,19.59,0.832298137,0.11,0.384713376,0,2010,3,14,23,6,1.62,32296
0.375,0.96,0,0,0,19.47,0.849440994,0.11,0.4,1,2010,3,15,0,0,1.62,30138
0.375,0.963333333,0,0,0,19.41,0.860372671,0.11,0.41910828,1,2010,3,15,1,0,1.62,28276
0.3125,0.966666667,0,0,0,19.35,0.872795031,0.11,0.434394904,1,2010,3,15,2,0,1.62,27457
0.3125,0.97,0,0,0,19.35,0.881987578,0.1,0.430573248,1,2010,3,15,3,0,1.62,26720
0.3125,0.956666667,0,0,0,19.35,0.886708075,0.1,0.402547771,1,2010,3,15,4,0,1.62,26868
0.3125,0.943333333,0,0,0,19.29,0.883478261,0.09,0.361783439,1,2010,3,15,5,0,1.62,28083
0.25,0.93,0,0,0,19.17,0.885217391,0.09,0.317197452,1,2010,3,15,6,0,1.62,33401
0.25,0.88,0,0,0,19.1,0.869565217,0.1,0.285350318,1,2010,3,15,7,0,1.62,44034
0.25,0.83,0.01,0.02,1.57,19.53,0.850931677,0.12,0.249681529,1,2010,3,15,8,0,1.62,55049
0.3125,0.78,0.12,0.58,11.59,19.96,0.751552795,0.13,0.262420382,1,2010,3,15,9,0,1.62,66114
0.4375,0.79,0.53,2.62,25.94,19.65,0.611925466,0.14,0.270063694,1,2010,3,15,10,0,1.62,68354
0.5625,0.8,1.11,5.73,38.82,19.41,0.498385093,0.17,0.268789809,1,2010,3,15,11,0,1.62,69041
0.6875,0.81,1.66,8.73,48.66,19.35,0.419378882,0.21,0.268789809,1,2010,3,15,12,0,1.62,67930
0.625,0.816666667,2.05,11.2,54.94,19.23,0.364968944,0.21,0.278980892,1,2010,3,15,13,0,1.62,68255
0.8125,0.823333333,2.09,11.6,55.29,19.17,0.333913043,0.21,0.300636943,1,2010,3,15,14,0,1.62,67517
0.8125,0.83,1.66,8.73,45.46,19.1,0.309068323,0.18,0.335031847,1,2010,3,15,15,0,1.62,65825
0.75,0.87,0.89,4.58,27.52,19.1,0.315279503,0.18,0.368152866,1,2010,3,15,16,0,1.62,59954
0.4375,0.91,0.52,2.7,19.33,19.23,0.369689441,0.16,0.396178344,1,2010,3,15,17,0,1.62,49269
0.3125,0.95,0.16,0.8,9.54,19.59,0.47826087,0.13,0.396178344,1,2010,3,15,18,0,1.62,45924
0.3125,0.956666667,0.02,0.1,3.34,20.02,0.629068323,0.11,0.365605096,1,2010,3,15,19,0,1.62,50257
0.3125,0.963333333,0,0,0,20.14,0.765714286,0.1,0.354140127,1,2010,3,15,20,0,1.62,47779
0.3125,0.97,0,0,0,20.14,0.815403727,0.09,0.384713376,1,2010,3,15,21,0,1.62,38345
0.3125,0.966666667,0,0,0,20.14,0.852670807,0.09,0.4,1,2010,3,15,22,0,1.62,34143
0.3125,0.963333333,0,0,0,20.08,0.871055901,0.08,0.412738854,1,2010,3,15,23,0,1.62,31747
0.3125,0.96,0,0,0,20.02,0.879006211,0.08,0.421656051,1,2010,3,16,0,1,1.62,29674
0.3125,0.96,0,0,0,19.9,0.883478261,0.09,0.428025478,1,2010,3,16,1,1,1.62,28573
0.3125,0.96,0,0,0,19.78,0.888198758,0.09,0.442038217,1,2010,3,16,2,1,1.62,28026
0.25,0.96,0,0,0,19.65,0.888198758,0.09,0.449681529,1,2010,3,16,3,1,1.62,27206
0.25,0.963333333,0,0,0,19.53,0.886708075,0.09,0.449681529,1,2010,3,16,4,1,1.62,27309
0.25,0.966666667,0,0,0,19.35,0.877515528,0.09,0.47133758,1,2010,3,16,5,1,1.62,28758
0.25,0.97,0,0,0,19.23,0.868074534,0.09,0.499363057,1,2010,3,16,6,1,1.62,33658
0.25,0.883333333,0,0,0,19.1,0.861863354,0.1,0.513375796,1,2010,3,16,7,1,1.62,43996
0.25,0.796666667,0.01,0.02,1.47,19.17,0.83378882,0.1,0.54522293,1,2010,3,16,8,1,1.62,54113
0.25,0.71,0.11,0.52,10.28,19.41,0.751552795,2.44,0.612738854,1,2010,3,16,9,1,1.62,64279
0.3125,0.7,0.5,2.48,23.93,19.1,0.602484472,2.36,0.67388535,1,2010,3,16,10,1,1.62,66964
0.4375,0.69,0.78,4.17,26.84,18.68,0.453416149,3.53,0.707006369,1,2010,3,16,11,1,1.62,66473
0.5625,0.68,1.21,6.05,34.19,18.55,0.372670807,3.4,0.691719745,1,2010,3,16,12,1,1.62,65198
0.5,0.673333333,1.21,6.35,32.38,18.55,0.321490683,4.31,0.678980892,1,2010,3,16,13,1,1.62,65827
0.5625,0.666666667,1.33,7.12,34.9,18.55,0.298136646,3.67,0.67388535,1,2010,3,16,14,1,1.62,65493
0.375,0.66,1.25,6.33,33.66,18.49,0.285714286,2.63,0.677707006,1,2010,3,16,15,1,1.62,64870
0.25,0.74,0.8,4.1,24.09,18.25,0.284223602,1.59,0.686624204,1,2010,3,16,16,1,1.62,59813
0.4375,0.82,0.52,2.67,19.38,17.94,0.310559006,0.76,0.676433121,1,2010,3,16,17,1,1.62,50930
0.5,0.9,0.16,0.75,8.76,17.82,0.393043478,0.48,0.628025478,1,2010,3,16,18,1,1.62,51408
0.5,0.916666667,0.02,0.08,3.11,18.25,0.566956522,0.22,0.527388535,1,2010,3,16,19,1,1.62,51476
0.5,0.933333333,0,0,0,17.94,0.694161491,0.03,0.494267516,1,2010,3,16,20,1,1.62,47981
0.4375,0.95,0,0,0,17.76,0.716024845,0.01,0.503184713,1,2010,3,16,21,1,1.62,38191
0.375,0.96,0,0,0,17.64,0.731428571,0,0.499363057,1,2010,3,16,22,1,1.62,34327
0.3125,0.97,0,0,0,17.64,0.745341615,0,0.503184713,1,2010,3,16,23,1,1.62,31184
0.25,0.98,0,0,0,17.7,0.768695652,0,0.496815287,1,2010,3,17,0,2,1.62,29407
0.25,0.973333333,0,0,0,17.76,0.790559006,0,0.47388535,1,2010,3,17,1,2,1.62,28290
0.1875,0.966666667,0,0,0,17.76,0.812173913,0,0.439490446,1,2010,3,17,2,2,1.62,27571
0.1875,0.96,0,0,0,17.76,0.82931677,0,0.412738854,1,2010,3,17,3,2,1.62,26939
0.1875,0.956666667,0,0,0,17.76,0.83552795,0.02,0.408917197,1,2010,3,17,4,2,1.62,27247
0.1875,0.953333333,0,0,0,17.88,0.827826087,0.07,0.420382166,1,2010,3,17,5,2,1.62,28568
0.1875,0.95,0,0,0,17.94,0.830807453,0.22,0.422929936,1,2010,3,17,6,2,1.62,32898
0.1875,0.84,0,0,0,17.94,0.844720497,0.33,0.421656051,1,2010,3,17,7,2,1.62,43970
0.125,0.73,0.01,0.02,1.36,18.31,0.82136646,0.31,0.438216561,1,2010,3,17,8,2,1.62,54759
0.1875,0.62,0.11,0.55,9.97,18.8,0.719006211,0.05,0.504458599,1,2010,3,17,9,2,1.62,64376
0.3125,0.563333333,0.49,2.45,23.53,18.55,0.529689441,0.03,0.559235669,1,2010,3,17,10,2,1.62,67855
0.5,0.506666667,0.96,5.08,33.46,18.07,0.364968944,0.04,0.594904459,1,2010,3,17,11,2,1.62,67963
0.75,0.49,1.86,10.33,51.02,17.82,0.195776398,0.05,0.617834395,1,2010,3,17,13,2,1.62,71372
0.75,0.53,2.3,12.9,59.49,17.7,0.152298137,0.03,0.629299363,1,2010,3,17,14,2,1.62,71753
0.8125,0.57,2.09,11.5,57.2,17.64,0.132173913,0.01,0.640764331,1,2010,3,17,15,2,1.62,66725
0.8125,0.666666667,1.45,7.6,44.77,17.52,0.14136646,0.01,0.652229299,1,2010,3,17,16,2,1.62,61057
0.8125,0.763333333,0.85,4.3,34.09,17.52,0.200248447,0.01,0.659872611,1,2010,3,17,17,2,1.62,52977
0.75,0.86,0.29,1.42,18.23,17.88,0.316770186,0.03,0.626751592,1,2010,3,17,18,2,1.62,52341
0.6875,0.876666667,0.03,0.15,5.67,18.49,0.507826087,0.02,0.547770701,1,2010,3,17,19,2,1.62,52872
0.5625,0.893333333,0,0,0,18.68,0.672298137,0.01,0.507006369,1,2010,3,17,20,2,1.62,49033
0.5,0.91,0,0,0,18.74,0.721987578,0,0.504458599,1,2010,3,17,21,2,1.62,39416
0.4375,0.916666667,0,0,0,18.74,0.751552795,0.01,0.47388535,1,2010,3,17,22,2,1.62,36487
0.4375,0.923333333,0,0,0,18.74,0.767204969,0.03,0.450955414,1,2010,3,17,23,2,1.62,33177
0.375,0.93,0,0,0,18.8,0.784099379,0.06,0.443312102,1,2010,3,18,0,3,1.62,31231
0.3125,0.936666667,0,0,0,18.86,0.802981366,0.14,0.440764331,1,2010,3,18,1,3,1.62,29999
0.3125,0.943333333,0,0,0,18.92,0.82310559,0.22,0.447133758,1,2010,3,18,2,3,1.62,28695
0.25,0.95,0,0,0,18.92,0.838509317,0.29,0.467515924,1,2010,3,18,3,3,1.62,27937
0.25,0.943333333,0,0,0,18.92,0.855652174,0.33,0.484076433,1,2010,3,18,4,3,1.62,27960
0.3125,0.936666667,0,0,0,18.92,0.865093168,0.33,0.492993631,1,2010,3,18,5,3,1.62,29113
0.3125,0.93,0,0,0,18.92,0.869565217,0.3,0.470063694,1,2010,3,18,6,3,1.62,33611
0.25,0.83,0,0,0,18.8,0.871055901,0.31,0.440764331,1,2010,3,18,7,3,1.62,44412
0.25,0.73,0.01,0.02,1.49,19.04,0.850931677,0.34,0.431847134,1,2010,3,18,8,3,1.62,54572
0.3125,0.63,0.12,0.6,10.54,19.41,0.785838509,0.95,0.476433121,1,2010,3,18,9,3,1.62,65825
0.375,0.596666667,0.5,2.5,22.9,19.47,0.692670807,1.18,0.499363057,1,2010,3,18,10,3,1.62,67901
0.5,0.563333333,1.03,5.6,34.05,19.23,0.569937888,1.41,0.546496815,1,2010,3,18,11,3,1.62,68137
0.625,0.53,1.51,7.75,41.41,19.04,0.481490683,1.73,0.584713376,1,2010,3,18,12,3,1.62,66329
0.6875,0.556666667,1.54,8.42,38.84,18.98,0.440993789,1.91,0.614012739,1,2010,3,18,13,3,1.62,65291
0.5625,0.583333333,1.48,8.23,36.93,18.92,0.420869565,1.89,0.647133758,1,2010,3,18,14,3,1.62,64602
0.3125,0.61,0.85,4.4,22.22,18.8,0.419378882,1.79,0.677707006,1,2010,3,18,15,3,1.62,64516
0.25,0.716666667,0.63,3.25,19.34,18.8,0.440993789,1.53,0.692993631,1,2010,3,18,16,3,1.62,57981
0.3125,0.823333333,0.41,2.2,15.38,18.8,0.487701863,1.28,0.675159236,1,2010,3,18,17,3,1.62,50927
0.375,0.93,0.14,0.67,6.99,19.04,0.560496894,1.04,0.61910828,1,2010,3,18,18,3,1.62,50719
0.4375,0.936666667,0.02,0.1,3.54,19.29,0.677018634,0.81,0.52611465,1,2010,3,18,19,3,1.62,51776
0.4375,0.943333333,0,0,0,19.17,0.774906832,0.57,0.468789809,1,2010,3,18,20,3,1.62,48289
0.375,0.95,0,0,0,19.1,0.799751553,0.47,0.45477707,1,2010,3,18,21,3,1.62,38593
0.375,0.95,0,0,0,19.04,0.815403727,0.46,0.442038217,1,2010,3,18,22,3,1.62,34560
0.375,0.95,0,0,0,18.98,0.82310559,0.45,0.439490446,1,2010,3,18,23,3,1.62,31770
0.375,0.95,0,0,0,19.04,0.83378882,0.54,0.440764331,1,2010,3,19,0,4,1.62,30111
0.375,0.953333333,0,0,0,19.04,0.847950311,0.7,0.445859873,1,2010,3,19,1,4,1.62,29017
0.3125,0.956666667,0,0,0,19.1,0.857142857,0.97,0.463694268,1,2010,3,19,2,4,1.62,27713
0.3125,0.96,0,0,0,19.17,0.865093168,1.28,0.47388535,1,2010,3,19,3,4,1.62,27236
0.3125,0.956666667,0,0,0,19.17,0.872795031,1.43,0.478980892,1,2010,3,19,4,4,1.62,27413
0.3125,0.953333333,0,0,0,19.1,0.875776398,1.54,0.476433121,1,2010,3,19,5,4,1.62,28409
0.3125,0.95,0,0,0,19.1,0.879006211,1.51,0.468789809,1,2010,3,19,6,4,1.62,33035
0.3125,0.843333333,0,0,0,19.04,0.881987578,1.38,0.457324841,1,2010,3,19,7,4,1.62,43232
0.25,0.736666667,0.01,0.02,1.13,19.23,0.871055901,1.37,0.47388535,1,2010,3,19,8,4,1.62,53332
0.25,0.63,0.09,0.45,7.36,19.71,0.812173913,0.46,0.527388535,1,2010,3,19,9,4,1.62,63853
0.3125,0.586666667,0.38,1.9,16.04,19.59,0.674037267,0.5,0.559235669,1,2010,3,19,10,4,1.62,66364
0.375,0.543333333,0.88,4.88,28.49,19.29,0.531180124,0.52,0.577070064,1,2010,3,19,11,4,1.62,66454
0.5,0.5,1.27,6.38,35.27,19.17,0.447204969,0.54,0.561783439,1,2010,3,19,12,4,1.62,64382
0.5,0.573333333,1.35,7.3,34.4,19.1,0.394534161,0.72,0.535031847,1,2010,3,19,13,4,1.62,63589
0.625,0.646666667,1.53,8.48,38.79,19.1,0.389813665,0.91,0.513375796,1,2010,3,19,14,4,1.62,64724
0.375,0.72,1.14,5.88,30,19.23,0.422360248,0.99,0.504458599,1,2010,3,19,15,4,1.62,63692
0.4375,0.773333333,0.84,4.3,24.85,19.35,0.482981366,0.94,0.512101911,1,2010,3,19,16,4,1.62,58141
0.375,0.826666667,0.5,2.67,18.68,19.59,0.569937888,0.87,0.513375796,1,2010,3,19,17,4,1.62,50550
0.4375,0.88,0.23,1.12,12.48,19.9,0.68173913,0.76,0.503184713,1,2010,3,19,18,4,1.62,50584
0.5,0.903333333,0.02,0.1,3.7,20.08,0.790559006,0.66,0.482802548,1,2010,3,19,19,4,1.62,51228
0.375,0.926666667,0,0,0,20.02,0.854161491,0.56,0.495541401,1,2010,3,19,20,4,1.62,48228
0.375,0.95,0,0,0,19.96,0.879006211,0.42,0.522292994,1,2010,3,19,21,4,1.62,38291
0.375,0.956666667,0,0,0,19.96,0.894409938,0.29,0.536305732,1,2010,3,19,22,4,1.62,34319
0.375,0.963333333,0,0,0,19.96,0.903850932,0.22,0.540127389,1,2010,3,19,23,4,1.62,31800
0.3125,0.97,0,0,0,19.96,0.911552795,0.23,0.518471338,1,2010,3,20,0,5,1.62,30358
0.3125,0.966666667,0,0,0,19.84,0.911552795,0.26,0.464968153,1,2010,3,20,1,5,1.62,29224
0.3125,0.963333333,0,0,0,19.65,0.905341615,0.3,0.433121019,1,2010,3,20,2,5,1.62,27979
0.25,0.96,0,0,0,19.59,0.902360248,0.35,0.43566879,1,2010,3,20,3,5,1.62,27246
0.25,0.953333333,0,0,0,19.47,0.902360248,0.37,0.431847134,1,2010,3,20,4,5,1.62,27290
0.25,0.946666667,0,0,0,19.41,0.908322981,0.38,0.415286624,1,2010,3,20,5,5,1.62,28107
0.25,0.94,0,0,0,19.35,0.913043478,0.36,0.414012739,1,2010,3,20,6,5,1.62,29305
0.25,0.873333333,0,0,0,19.29,0.914782609,0.4,0.408917197,1,2010,3,20,7,5,1.62,31874
0.25,0.806666667,0,0,0.69,19.41,0.906832298,0.45,0.41656051,1,2010,3,20,8,5,1.62,39611
0.25,0.74,0.09,0.42,7.33,19.84,0.871055901,0.86,0.464968153,1,2010,3,20,9,5,1.62,50845
0.25,0.786666667,0.2,1.02,8.98,20.08,0.80447205,1.01,0.477707006,1,2010,3,20,10,5,1.62,52008
0.25,0.833333333,0.33,1.75,11.02,19.84,0.692670807,1.2,0.491719745,1,2010,3,20,11,5,1.62,51978
0.25,0.88,0.27,1.35,7.99,19.65,0.608695652,1.35,0.489171975,1,2010,3,20,12,5,1.62,49286
0.25,0.9,0.38,2.05,10.23,19.47,0.562236025,1.37,0.475159236,1,2010,3,20,13,5,1.62,46711
0.25,0.92,0.46,2.5,12.02,19.35,0.537391304,1.3,0.468789809,1,2010,3,20,14,5,1.62,46348
0.25,0.94,0.38,1.95,10.48,19.23,0.527950311,1.19,0.459872611,1,2010,3,20,15,5,1.62,45431
0.3125,0.95,0.62,3.2,19,19.17,0.560496894,1.08,0.444585987,1,2010,3,20,16,5,1.62,44660
0.3125,0.96,0.42,2.2,15.92,19.29,0.610186335,0.84,0.447133758,1,2010,3,20,17,5,1.62,44418
0.375,0.97,0.11,0.55,6.48,19.41,0.68173913,0.51,0.449681529,1,2010,3,20,18,5,1.62,47114
0.375,0.966666667,0.02,0.08,2.9,19.53,0.782608696,0.31,0.436942675,1,2010,3,20,19,5,1.62,48973
0.3125,0.963333333,0,0,0,19.29,0.84621118,0.21,0.444585987,1,2010,3,20,20,5,1.62,45610
0.3125,0.96,0,0,0,19.04,0.85863354,0.16,0.457324841,1,2010,3,20,21,5,1.62,36572
0.3125,0.97,0,0,0,18.86,0.865093168,0.11,0.434394904,1,2010,3,20,22,5,1.62,33556
0.3125,0.98,0,0,0,18.68,0.861863354,0.08,0.405095541,1,2010,3,20,23,5,1.62,31048
0.25,0.99,0,0,0,18.55,0.863354037,0.06,0.357961783,0,2010,3,21,0,6,1.62,29508
0.25,0.986666667,0,0,0,18.43,0.869565217,0.06,0.327388535,0,2010,3,21,1,6,1.62,27619
0.25,0.983333333,0,0,0,18.37,0.875776398,0.08,0.322292994,0,2010,3,21,2,6,1.62,26367
0.25,0.98,0,0,0,18.31,0.879006211,0.1,0.319745223,0,2010,3,21,3,6,1.62,25415
0.25,0.983333333,0,0,0,18.25,0.875776398,0.1,0.307006369,0,2010,3,21,4,6,1.62,25140
0.25,0.986666667,0,0,0,18.19,0.871055901,0.1,0.280254777,0,2010,3,21,5,6,1.62,25687
0.25,0.99,0,0,0,18.07,0.865093168,0.07,0.257324841,0,2010,3,21,6,6,1.62,26243
0.1875,0.976666667,0,0,0,18.01,0.85863354,0.04,0.240764331,0,2010,3,21,7,6,1.62,26970
0.1875,0.963333333,0.01,0.02,1.27,18.43,0.847950311,0.01,0.217834395,0,2010,3,21,8,6,1.62,30891
0.1875,0.95,0.1,0.48,8.74,18.92,0.767204969,0.01,0.236942675,0,2010,3,21,9,6,1.62,41599
0.3125,0.88,0.42,2.15,19.77,18.43,0.596273292,0.02,0.262420382,0,2010,3,21,10,6,1.62,44023
0.4375,0.81,0.97,5.25,33.09,18.07,0.472049689,0.04,0.282802548,0,2010,3,21,11,6,1.62,44670
0.625,0.74,1.58,8.1,46.18,18.13,0.396024845,0.15,0.282802548,0,2010,3,21,12,6,1.62,44159
0.6875,0.79,1.8,9.73,48.02,18.25,0.346335404,0.22,0.277707006,0,2010,3,21,13,6,1.62,41841
0.75,0.84,2.02,11.15,52.82,18.31,0.318509317,0.29,0.278980892,0,2010,3,21,14,6,1.62,41501
0.75,0.89,1.65,8.48,45.02,18.37,0.310559006,0.33,0.296815287,0,2010,3,21,15,6,1.62,41190
0.75,0.906666667,0.99,5.1,30.62,18.49,0.333913043,0.35,0.318471338,0,2010,3,21,16,6,1.62,40961
0.625,0.923333333,0.56,2.92,20.8,18.68,0.382111801,0.34,0.352866242,0,2010,3,21,17,6,1.62,39880
0.375,0.94,0.15,0.73,8.31,19.04,0.476770186,0.22,0.391082803,0,2010,3,21,18,6,1.62,43179
0.375,0.94,0.02,0.08,3.03,19.47,0.632049689,0.19,0.389808917,0,2010,3,21,19,6,1.62,44250
0.4375,0.94,0,0,0,19.59,0.767204969,0.16,0.38343949,0,2010,3,21,20,6,1.62,41604
0.375,0.94,0,0,0,19.53,0.805962733,0.14,0.407643312,0,2010,3,21,21,6,1.62,33391
0.375,0.94,0,0,0,19.41,0.824596273,0.1,0.407643312,0,2010,3,21,22,6,1.62,30512
0.375,0.94,0,0,0,19.29,0.83378882,0.09,0.405095541,0,2010,3,21,23,6,1.62,27427
0.375,0.94,0,0,0,19.23,0.843229814,0.08,0.398726115,1,2010,3,22,0,0,1.62,25385
0.3125,0.943333333,0,0,0,19.17,0.849440994,0.08,0.382165605,1,2010,3,22,1,0,1.62,24324
0.3125,0.946666667,0,0,0,19.1,0.855652174,0.11,0.357961783,1,2010,3,22,2,0,1.62,23451
0.25,0.95,0,0,0,19.04,0.857142857,0.15,0.32866242,1,2010,3,22,3,0,1.62,23027
0.25,0.953333333,0,0,0,18.92,0.852670807,0.2,0.29044586,1,2010,3,22,4,0,1.62,23505
0.25,0.956666667,0,0,0,18.74,0.83552795,0.26,0.249681529,1,2010,3,22,5,0,1.62,25473
0.25,0.96,0,0,0,18.62,0.815403727,0.26,0.230573248,1,2010,3,22,6,0,1.62,30068
0.25,0.896666667,0,0,0,18.55,0.81689441,0.25,0.239490446,1,2010,3,22,7,0,1.62,39846
0.25,0.833333333,0.01,0.02,1.63,19.1,0.82931677,0.24,0.248407643,1,2010,3,22,8,0,1.62,49791
0.25,0.77,0.12,0.6,11.22,19.78,0.748571429,0.56,0.318471338,1,2010,3,22,9,0,1.62,61213
0.3125,0.76,0.52,2.6,24.98,19.35,0.587080745,0.56,0.365605096,1,2010,3,22,10,0,1.62,62870
0.4375,0.75,1.13,6.15,38.79,19.29,0.475279503,0.62,0.382165605,1,2010,3,22,11,0,1.62,69165
0.5625,0.74,1.79,9.6,52.45,19.29,0.402236025,0.76,0.379617834,1,2010,3,22,12,0,1.62,67656
0.6875,0.783333333,2.2,12.27,59.23,19.35,0.352546584,0.84,0.363057325,1,2010,3,22,13,0,1.62,68486
0.75,0.826666667,2.37,13.2,61.18,19.23,0.316770186,0.98,0.332484076,1,2010,3,22,14,0,1.62,67813
0.8125,0.87,1.84,9.75,49.97,19.1,0.315279503,0.91,0.305732484,1,2010,3,22,15,0,1.62,65713
0.6875,0.9,0.87,4.45,25.91,19.17,0.354037267,0.88,0.292993631,1,2010,3,22,16,0,1.62,59728
0.625,0.93,0.66,3.4,24.38,19.41,0.428571429,0.76,0.300636943,1,2010,3,22,17,0,1.62,51865
0.4375,0.96,0.23,1.15,14.09,19.84,0.543602484,0.6,0.298089172,1,2010,3,22,18,0,1.62,51866
0.4375,0.963333333,0.02,0.12,4.98,20.14,0.66310559,0.46,0.30955414,1,2010,3,22,19,0,1.62,51989
0.4375,0.966666667,0,0,0,20.26,0.781118012,0.44,0.314649682,1,2010,3,22,20,0,1.62,48416
0.375,0.97,0,0,0,20.14,0.81689441,0.44,0.356687898,1,2010,3,22,21,0,1.62,38642
0.375,0.97,0,0,0,20.14,0.843229814,0.44,0.378343949,1,2010,3,22,22,0,1.62,34662
0.375,0.97,0,0,0,20.02,0.861863354,0.45,0.384713376,1,2010,3,22,23,0,1.62,31752
0.375,0.97,0,0,0,19.96,0.872795031,0.54,0.389808917,1,2010,3,23,0,1,1.62,30102
0.375,0.973333333,0,0,0,19.9,0.879006211,0.61,0.385987261,1,2010,3,23,1,1,1.62,28982
0.3125,0.976666667,0,0,0,19.78,0.881987578,0.67,0.370700637,1,2010,3,23,2,1,1.62,27692
0.3125,0.98,0,0,0,19.71,0.888198758,0.7,0.352866242,1,2010,3,23,3,1,1.62,27069
0.3125,0.976666667,0,0,0,19.65,0.891428571,0.71,0.340127389,1,2010,3,23,4,1,1.62,27778
0.3125,0.973333333,0,0,0,19.59,0.889937888,0.66,0.332484076,1,2010,3,23,5,1,1.62,29477
0.3125,0.97,0,0,0,19.53,0.885217391,0.59,0.324840764,1,2010,3,23,6,1,1.62,34429
0.3125,0.97,0,0,0,19.47,0.880496894,0.5,0.318471338,1,2010,3,23,7,1,1.62,45651
0.3125,0.97,0.01,0.02,1.77,19.84,0.865093168,0.44,0.289171975,1,2010,3,23,8,1,1.62,56269
